source_uri,source_label,selected_uri,selected_label,confidence,method,reason
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-2-0-720,Handlebar - Install procedures,,,0.95,llm_rejected,"Analyse der Kandidaten: Das Quell-Konzept 'Handlebar - Install procedures' beschreibt Installationsverfahren für den Lenker (Handlebar), einschließlich Montage am Vorbau (stem), Ausrichtung und Befestigung der Griffe. KANDIDAT 0 (ChainStay): Rahmenrohr parallel zur Kette - keine funktionale Äquivalenz zum Lenker. KANDIDAT 1 (FrontDerailleur): Schaltwerk für Kettenführung - völlig andere Komponente. KANDIDAT 2 (Frame): Hauptrahmen des Fahrrads - übergeordnetes System, kein Match für Lenker. KANDIDAT 3 (Crank): Kurbel für Pedalantrieb - keine Beziehung zum Lenker. KANDIDAT 4 (ChainArea): Strukturbereich mit Kette und Schaltwerk - keine Verbindung zum Lenker. Keiner der Kandidaten repräsentiert den Lenker (Handlebar) oder dessen Installationsverfahren. Alle Kandidaten beziehen sich auf Antriebskomponenten oder Rahmenteile, während das Quell-Konzept eine Lenkungskomponente beschreibt. Es fehlt ein Kandidat wie 'Handlebar' oder 'SteeringComponent'."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-3-0-041,Headset - Description of how it is made,,,0.95,llm_rejected,"Analyse aller Kandidaten:

KANDIDAT 0 (ChainStay): Ist ein spezifisches Rahmenrohr, das die Tretlagerachse mit den hinteren Ausfallenden verbindet. KEINE funktionale Äquivalenz zum Headset (Steuersatz), das Lager am Steuerrohr für die Gabelrotation ist.

KANDIDAT 1 (RearDerailleur): Ist die hintere Schaltung für Gangwechsel. Völlig andere Funktion als Headset - keine Lenkfunktion, sondern Antriebskomponente.

KANDIDAT 2 (FrontDerailleur): Ist die vordere Schaltung für Kettenbewegung zwischen Kettenblättern. Keine Beziehung zur Lenkung oder zu Lagern am Steuerrohr.

KANDIDAT 3 (ChainArea): Ist ein struktureller Bereich für Kette und vordere Schaltung. Das Headset ist am Steuerrohr lokalisiert, nicht im Kettenbereich.

KANDIDAT 4 (Frame): Ist der Hauptrahmen mit verschiedenen Rohren (chain stay, top/down/seat tubes). Das Headset ist NICHT der Rahmen selbst, sondern ein Lagersystem, das IN den Rahmen (head tube) eingebaut wird.

Das Quell-Konzept 'Headset' ist ein spezifisches Lagersystem am Steuerrohr für die Gabelrotation. KEINER der Kandidaten repräsentiert diese funktionale Einheit. Alle Kandidaten sind entweder andere Rahmenteile, Antriebskomponenten oder strukturelle Bereiche ohne Bezug zur Lenklagerfunktion."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-3-0-520,Headset - Remove procedures,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Headset - Remove procedures' ist eine PROZEDUR zum Entfernen des Steuersatzes (Headset), der die Verbindung zwischen Gabel und Rahmen am Lenkkopf ermöglicht. Es beschreibt Arbeitsschritte: Spacer entfernen, Bremskabelhalter entfernen, Staubdichtungen entfernen, konische Expansionsscheiben entfernen, obere Lagerschale abheben.

2. KANDIDATEN-ANALYSE:

KANDIDAT 0 (RearDerailleur): Hinteres Schaltwerk - KEINE funktionale Äquivalenz. Dies ist eine Komponente zur Kettenschaltung, hat nichts mit dem Steuersatz oder dessen Entfernung zu tun.

KANDIDAT 1 (ChainStay): Kettenstrebe des Rahmens - KEINE funktionale Äquivalenz. Dies ist ein Rahmenrohr, das parallel zur Kette verläuft, völlig anderer Bereich des Fahrrads als der Steuersatz.

KANDIDAT 2 (FrontDerailleur): Vorderes Schaltwerk - KEINE funktionale Äquivalenz. Wie Kandidat 0, aber für vordere Kettenblätter. Keine Verbindung zum Steuersatz.

KANDIDAT 3 (ChainArea): Kettenbereich - KEINE funktionale Äquivalenz. Dies beschreibt den strukturellen Bereich um Kette und vorderes Schaltwerk, nicht den Lenkkopfbereich mit Steuersatz.

KANDIDAT 4 (Shimano Ultegra FC-R8000 Chainring): Spezifisches Kettenblatt - KEINE funktionale Äquivalenz. Dies ist ein konkretes Kettenblatt-Produkt, völlig unrelated zum Steuersatz.

3. FAZIT: Alle Kandidaten beziehen sich auf den Antriebsstrang (Schaltung, Kette, Kettenblätter) oder Rahmenteile in diesem Bereich. Das Quell-Konzept beschreibt jedoch eine Wartungsprozedur für den Steuersatz (Headset) im Lenkkopfbereich. Es gibt KEINE funktionale Äquivalenz mit irgendeinem Kandidaten. Die Ziel-Ontologie scheint keine Headset-Komponente oder entsprechende Wartungsprozeduren zu enthalten."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-3-0-720,Headset - Install procedures,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Headset - Install procedures' ist eine PROZEDUR zur Installation des Steuersatzes (Headset), der die Verbindung zwischen Gabel und Rahmen ermöglicht. Hierarchie: S1000DBIKE > AAA > DA2 > 3 > 0 > 720. Der Kontext beschreibt Installationsschritte für Headset-Komponenten am Steuerrohr.

2. KANDIDAT 0 (RearDerailleur): Hintere Schaltung - KEINE funktionale Äquivalenz. Dies ist eine Komponente zur Kettenschaltung, völlig unterschiedlich vom Steuersatz. Hierarchie: CommonPart > RearDerailleur. NICHT PASSEND.

3. KANDIDAT 1 (ChainArea): Struktureller Bereich für Kette und vordere Schaltung - KEINE Äquivalenz. Dies ist ein Rahmenbereich, nicht der Steuersatz oder dessen Installation. Hierarchie: CommonPart > CommonPartArea > ChainArea. NICHT PASSEND.

4. KANDIDAT 2 (FrontDerailleur): Vordere Schaltung - KEINE funktionale Äquivalenz. Wieder eine Schaltungskomponente, nicht der Steuersatz. Hierarchie: CommonPart > FrontDerailleur. NICHT PASSEND.

5. KANDIDAT 3 (ChainStay): Kettenstrebe des Rahmens - KEINE Äquivalenz. Dies ist ein Rahmenrohr, das parallel zur Kette verläuft, völlig unterschiedlich vom Steuersatz am Steuerrohr. Hierarchie: CommonPart > ChainStay. NICHT PASSEND.

6. KANDIDAT 4 (Shimano Ultegra FC-R8000 Chainring): Spezifisches Kettenblatt - KEINE Äquivalenz. Dies ist eine Antriebskomponente, nicht der Steuersatz. Hierarchie: CommonPart > Crank > Chainring. NICHT PASSEND.

FAZIT: Alle Kandidaten beziehen sich auf Antriebs- oder Rahmenkomponenten (Schaltung, Kette, Kettenstrebe, Kettenblatt). KEINER repräsentiert den Steuersatz (Headset) oder dessen Installationsprozedur. Das Quell-Konzept beschreibt die Installation von Lenkungskomponenten am Steuerrohr, während alle Kandidaten mit dem Antriebsstrang oder anderen Rahmenbereichen zu tun haben. NULL ist die einzig korrekte Antwort."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA3-0-0-041,Frame - Description of how it is made,http://purl.org/ontology/bikeo#Frame,Frame,0.95,llm_reranking,"SCHRITT-FÜR-SCHRITT ANALYSE:

1. QUELL-KONZEPT VERSTEHEN:
- Label: 'Frame - Description of how it is made'
- Kontext: Beschreibt den Rahmen als 'skeleton, primary part', seine strukturelle Funktion und Materialien (Aluminium, Stahl, Titan, Chrome Moly)
- Hierarchie: Unter S1000DBIKE > AAA > DA3 > 0 > 0 > 041
- Funktionale Rolle: Hauptkomponente, die Widerstand gegen große Kräfte bietet

2. KANDIDATEN-ANALYSE:

KANDIDAT 0 (Frame):
✓ Exakte funktionale Äquivalenz: 'main component of a bicycle, onto which wheels and other components are fitted'
✓ Gleiche hierarchische Ebene: Ist das Gesamtsystem 'Frame'
✓ Beschreibung passt perfekt: Erwähnt die strukturellen Komponenten (chain stay, top, down, seat tubes)
✓ Korrekte Abstraktion: Repräsentiert den kompletten Rahmen, nicht nur Teile davon

KANDIDAT 1 (ChainStay):
✗ Hierarchisch inkompatibel: ChainStay ist ein TEIL des Frames, nicht der Frame selbst
✗ Funktional zu spezifisch: Nur ein einzelnes Rohr, nicht die Gesamtstruktur
✗ Parent-Child Beziehung: ChainStay wird in Kandidat 0 als Teil des Frames erwähnt

KANDIDAT 2 (SRAM RED eTap AXS):
✗ Völlig andere Komponente: Schaltwerk (RearDerailleur), nicht Frame
✗ Keine funktionale Ähnlichkeit
✗ Falsche Kategorie

KANDIDAT 3 (HeadTube):
✗ Hierarchisch inkompatibel: HeadTube ist ein TEIL des Frames
✗ Zu spezifisch: Nur das Rohr für die Gabel, nicht die Gesamtstruktur
✗ Parent-Child Beziehung

KANDIDAT 4 (BallisTec Carbon Frame):
✗ Zu spezifisch: Dies ist eine spezifische Frame-IMPLEMENTIERUNG/MODELL
✗ Hierarchisch tiefer: CommonPart > CommonPartArea > Frame > BallisTec Carbon Frame
✗ Die Quelle beschreibt Frames generisch (verschiedene Materialien), nicht ein spezifisches Modell

3. VERGLEICHENDE BEWERTUNG:
- Kandidat 0 ist der einzige, der die gleiche Abstraktionsebene und funktionale Rolle hat
- Kandidaten 1, 3 sind Frame-Komponenten (Teile, nicht das Ganze)
- Kandidat 2 ist eine völlig andere Komponente
- Kandidat 4 ist eine zu spezifische Instanz

4. ENTSCHEIDUNG:
Kandidat 0 'Frame' ist der klare Match - gleiche Entität, gleiche hierarchische Ebene, exakte funktionale Äquivalenz."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA3-1-0-411,Horn - Isolated fault,,,0.95,llm_rejected,"Analyse aller Kandidaten:

QUELLE: 'Horn - Isolated fault' ist ein Fehlercode/Diagnosezustand für die Hupe eines Fahrzeugs (S1000D Kontext deutet auf militärische/technische Dokumentation hin).

KANDIDAT 0 (ChainStay): Fahrradrahmenteil - strukturelle Komponente, keine Beziehung zu Horn oder Fehlerdiagnose.

KANDIDAT 1 (HeadTube): Fahrradrahmenteil für Lenkung - strukturelle Komponente, keine Beziehung zu Horn oder Fehlerdiagnose.

KANDIDAT 2 (Advanced-Grade Composite): Materialbeschreibung für Fahrradrahmen - keine funktionale Äquivalenz zu Fehlercode.

KANDIDAT 3 (Aethos FACT 10R Carbon): Spezifisches Rahmenmodell - keine funktionale Äquivalenz zu Fehlercode.

KANDIDAT 4 (All-New): Produktattribut/Marketing-Begriff - keine funktionale Äquivalenz zu Fehlercode.

FAZIT: Alle Kandidaten sind Fahrradkomponenten oder -attribute. Das Quell-Konzept ist ein Diagnosecode für ein elektrisches/akustisches Warnsystem (Horn). Es gibt keine funktionale, semantische oder hierarchische Übereinstimmung. Die Domänen sind fundamental unterschiedlich (Fehlerdiagnose vs. physische Komponenten)."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA3-1-0-921,Horn - Remove and install a new item,,,0.95,llm_rejected,"Keine funktionale Äquivalenz gefunden. ANALYSE: Quell-Konzept ist 'Horn - Remove and install a new item' (Fahrradhorn mit Installations-/Entfernungsprozedur). KANDIDATEN-PRÜFUNG: (0) ChainStay - Rahmenrohr parallel zur Kette, KEINE Äquivalenz zu Horn; (1) HeadTube - Rahmenrohr mit Steuersatz, KEINE Äquivalenz zu Horn; (2) All-New Frame - generisches Frame-Konzept, KEINE Äquivalenz zu Horn; (3) All-New Fork - Gabel-Konzept, KEINE Äquivalenz zu Horn; (4) All-New Lefty Oliver - spezifische Gabel, KEINE Äquivalenz zu Horn. PROBLEM: Alle Kandidaten sind strukturelle Rahmen-/Gabel-Komponenten, während die Quelle ein akustisches Signalgerät (Horn) mit Wartungsprozedur beschreibt. Die 'All-New' Kandidaten sind zudem zu generisch und beziehen sich auf Neuheits-Kategorien, nicht auf spezifische Komponenten. HIERARCHIE: Quelle ist in Wartungsprozedur-Kontext (921 = Removal/Installation), Kandidaten sind in CommonPart-Hierarchie. Keine hierarchische oder funktionale Übereinstimmung."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA4-0-0-041,Drivetrain - Description of how it is made,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Drivetrain - Description of how it is made' ist ein SYSTEM-LEVEL Konzept, das die Antriebskomponenten (Kettenblätter, Kette, Pedale, Sattel) als funktionale Gruppe beschreibt. Hierarchie: S1000DBIKE > AAA > DA4 > ... > Drivetrain.

2. KANDIDAT 0 (HandlebarGrip): Lenkergriff - Teil des Lenksystems, NICHT des Antriebsstrangs. Funktional völlig unterschiedlich (Lenkung vs. Antrieb). KEINE Äquivalenz.

3. KANDIDAT 1 (HollowGram SAVE SystemBar): Spezifisches Lenkermodell, untergeordnet zu HandlebarGrip. Noch weiter vom Drivetrain entfernt. KEINE Äquivalenz.

4. KANDIDAT 2 (HollowGram SystemBar SAVE): Weiteres spezifisches Lenkermodell. Gleiche Kategorie wie Kandidat 1. KEINE Äquivalenz.

5. KANDIDAT 3 (FrontSet): Vorderer Bereich des Fahrrads (Gabel, Vorderbremse, Lenkergriff, Steuerrohr, Stoßdämpfer). Dies ist ein ANDERES System - Lenkung/Frontend, nicht Antrieb. KEINE Äquivalenz.

6. KANDIDAT 4 (Bontrager Comp): Weiteres spezifisches Lenkergriff-Modell. KEINE Äquivalenz.

FAZIT: Alle 5 Kandidaten gehören zum Lenk-/Frontend-System (HandlebarGrip, FrontSet). KEINER repräsentiert den Antriebsstrang (Drivetrain = Kette, Kettenblätter, Pedale). Dies ist ein klarer Fall von funktionaler Inkompatibilität. Die Kandidatenliste enthält keinen passenden Match für das Drivetrain-Konzept."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA4-1-0-241,Chain - Oil,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Chain - Oil' ist ein Schmiermittel/Pflegeprodukt für Fahrradketten. Der Kontext beschreibt Sicherheitshinweise für 'Dry Lube' und 'Wet Lube' - beides sind Kettenöle/Schmierstoffe.

2. KANDIDAT 0 (ChainRivet): Mechanisches Befestigungselement (Niet) für Kettenglieder. KEINE funktionale Äquivalenz - dies ist ein Hardwareteil, kein Schmierstoff.

3. KANDIDAT 1 (ChainLink): Ein Kettenglied (Verbindung von inneren und äußeren Kettenplatten). KEINE funktionale Äquivalenz - dies ist ein mechanisches Bauteil der Kette selbst, kein Pflegeprodukt.

4. KANDIDAT 2 (RefitChain): Eine Wartungsaktivität (Wiederanbringen einer abgesprungenen Kette). KEINE funktionale Äquivalenz - dies ist eine Handlung/Prozess, kein Produkt/Material.

5. KANDIDAT 3 (ChainArea): Struktureller Bereich des Fahrrads, der Kette und vorderen Umwerfer umfasst. KEINE funktionale Äquivalenz - dies ist ein räumlicher Bereich/Zone, kein Schmierstoff.

6. KANDIDAT 4 (HandlebarGrip): Lenkergriff. KEINE funktionale Äquivalenz - völlig anderes Bauteil, keine Beziehung zu Kettenöl.

FAZIT: Keiner der Kandidaten repräsentiert ein Schmiermittel, Öl oder Pflegeprodukt. Alle sind entweder mechanische Bauteile (0,1,4), ein Prozess (2) oder ein räumlicher Bereich (3). Das Quell-Konzept 'Chain - Oil' als Verbrauchsmaterial/Pflegeprodukt hat keine funktionale Entsprechung in der Kandidatenliste."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA4-1-0-251,Chain - Clean with chain cleaning fluid,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Chain - Clean with chain cleaning fluid' ist eine WARTUNGSAKTIVITÄT/PROZEDUR, keine physische Komponente. Der Kontext beschreibt einen Reinigungsprozess mit spezifischen Schritten (inspizieren, vorbereiten, reinigen).

2. KANDIDAT 0 (HandlebarGrip): Physische Komponente (Lenkergriff) - KEINE funktionale Äquivalenz. Völlig andere Entität.

3. KANDIDAT 1 (ChainLink): Physische Komponente (Kettenglied) unter 'Tool' - repräsentiert ein TEIL der Kette, nicht die Reinigungsprozedur. Falsche Kategorisierung als Tool, aber selbst wenn korrekt: Teil ≠ Wartungsprozess.

4. KANDIDAT 2 (ChainRivet): Physische Komponente (Kettenniete) unter 'Tool' - ein Befestigungselement, keine Wartungsaktivität.

5. KANDIDAT 3 (ChainArea): Physische Komponente (Kettenbereich) - repräsentiert einen BEREICH/ZONE am Fahrrad, nicht eine Wartungsprozedur. Struktureller Teil ≠ Prozess.

6. KANDIDAT 4 (HollowGram SAVE SystemBar): Spezifischer Lenker - völlig irrelevant.

KERNPROBLEM: Das Quell-Konzept ist eine PROZEDUR/AKTIVITÄT (Reinigen der Kette), während ALLE Kandidaten physische KOMPONENTEN sind. Es gibt keine funktionale Äquivalenz zwischen einer Wartungsaktivität und physischen Teilen. Die Ziel-Ontologie scheint keine Prozedur-Konzepte zu enthalten."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA4-1-0-414,Drive train - Correlated fault,,,0.95,llm_rejected,"KEINE funktionale Äquivalenz gefunden. Analyse: QUELLE ist 'Drive train - Correlated fault' - ein Fehlerkonzept im Antriebsstrang-System (S1000D Fault Isolation Code). KANDIDAT 0-3: Alle sind spezifische Lenkergriff-Modelle (HandlebarGrip) - völlig andere Komponente und Hierarchie. KANDIDAT 4: FrontSet ist ein vorderer Bereich des Fahrrads (Fork, Front Brake, Handlebar, Head Tube) - ebenfalls keine Beziehung zum Antriebsstrang. Der Antriebsstrang (Drive train) umfasst typischerweise Kette, Kassette, Kurbel, Schaltwerk - komplett andere funktionale Einheit als Frontend-Komponenten. Zudem ist die Quelle ein FEHLER-Konzept ('Correlated fault'), während alle Kandidaten physische KOMPONENTEN sind. Hierarchisch: Quelle ist in AAA>DA4>1>0>414 (S1000D Fault Code Struktur), Kandidaten sind in CommonPart-Hierarchie. Keine semantische, funktionale oder hierarchische Übereinstimmung."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA5-0-0-041,Gears - Description of how it is made,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT VERSTEHEN:
- Label: 'Gears - Description of how it is made'
- Kontext: Beschreibt das gesamte Schaltsystem eines Fahrrads (Mechanismus, Naben, Schalthebel)
- Erwähnt 27+ Gänge, drei Kettenblätter vorne, Kassette hinten
- Dies ist ein SYSTEM-Level Konzept, das mehrere Komponenten umfasst

2. KANDIDATEN-ANALYSE:

KANDIDAT 0 (SeatPost): 
- Funktional NICHT äquivalent - Sattelstütze hat nichts mit Schaltsystem zu tun
- Völlig andere Komponente
- AUSGESCHLOSSEN

KANDIDAT 1 (RearDerailleur):
- Schaltwerk ist TEIL des Schaltsystems, nicht das gesamte System
- Hierarchie: CommonPart > RearDerailleur (einzelne Komponente)
- Quelle beschreibt das GESAMTE Schaltsystem (Mechanismus + Naben + Schalthebel)
- Dies ist eine Parent-Child Beziehung: Gears-System enthält RearDerailleur
- NICHT äquivalent (Teil vs. Ganzes)

KANDIDAT 2 (Saddle):
- Sattel - völlig andere Komponente
- Keine Beziehung zum Schaltsystem
- AUSGESCHLOSSEN

KANDIDAT 3 (SeatTube):
- Sitzrohr - Rahmenkomponente
- Keine Beziehung zum Schaltsystem
- AUSGESCHLOSSEN

KANDIDAT 4 (SeatArea):
- Sitzbereich - Bereichskonzept
- Keine Beziehung zum Schaltsystem
- AUSGESCHLOSSEN

3. FAZIT:
- Kandidaten 0, 2, 3, 4 sind funktional völlig unterschiedlich (Sattel-Komponenten)
- Kandidat 1 (RearDerailleur) ist nur EINE Komponente des Schaltsystems
- Das Quell-Konzept beschreibt das GESAMTE Schaltsystem als Aggregat
- KEIN Kandidat repräsentiert das vollständige Schaltsystem
- Benötigt würde ein Konzept wie 'GearSystem' oder 'Drivetrain'

4. ENTSCHEIDUNG: NULL
- Keine funktionale Äquivalenz gefunden
- RearDerailleur ist zu spezifisch (Teil statt Ganzes)
- Andere Kandidaten sind thematisch falsch"
http://my-company.com/s1000d/S1000DBIKE-AAA-DA5-1-0-041,Mechs - Description of how it is made,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Mechs - Description of how it is made' beschreibt die Konstruktion und Funktionsweise von Schaltwerken (Derailleurs), speziell Front- und Heck-Schaltwerk mit ihren Anschlagschrauben (stop screws) zur Begrenzung der Schaltbewegung.

2. KANDIDAT 0 (Saddle): Sattel - KEINE funktionale Äquivalenz. Völlig andere Komponente (Sitzkomponente vs. Schaltmechanismus).

3. KANDIDAT 1 (SeatPost): Sattelstütze - KEINE funktionale Äquivalenz. Ebenfalls Sitzkomponente, nicht Schaltwerk.

4. KANDIDAT 2 (SeatTube): Sitzrohr - KEINE funktionale Äquivalenz. Rahmenkomponente für Sattel, nicht Schaltwerk.

5. KANDIDAT 3 (SeatArea): Sitzbereich - KEINE funktionale Äquivalenz. Bereichskonzept für Sattelbereich, nicht Schaltwerk.

6. KANDIDAT 4 (Alloy Micro Adjust): Aluminium-Mikroverstellung - KEINE funktionale Äquivalenz. Dies ist eine spezifische Sattelstützen-Variante, nicht ein Schaltwerk.

FAZIT: Alle 5 Kandidaten beziehen sich auf Sitz-/Sattelkomponenten (Saddle, SeatPost, SeatTube, SeatArea). Das Quell-Konzept beschreibt jedoch Schaltwerke (Derailleurs) - eine völlig andere funktionale Kategorie im Antriebssystem. Es gibt keine hierarchische oder funktionale Übereinstimmung. Die Kandidatenliste enthält offensichtlich keine passenden Schaltwerk-Konzepte."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA5-2-0-251,Hubs - Clean with degreasing agent,http://purl.org/ontology/bikeo#Hub,Hub,0.95,llm_reranking,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Hubs - Clean with degreasing agent' beschreibt eine Wartungsprozedur für Fahrradnaben (Hubs). Der Kontext zeigt detaillierte Anweisungen zum Entfernen der Achse, Muttern, Konen und Lager aus dem Hub.

2. KANDIDAT 0 (Saddle): Sattel - KEINE funktionale Äquivalenz. Völlig andere Komponente.

3. KANDIDAT 1 (Hub): 'the core of a wheel; contains bearings' - EXAKTE funktionale Äquivalenz! Die Definition beschreibt genau die Komponente, die im Quell-Kontext gewartet wird (enthält Lager, Kern des Rads). Die Hierarchie 'CommonPart > Hub' ist angemessen für eine Einzelkomponente.

4. KANDIDAT 2 (SeatPost): Sattelstütze - KEINE Äquivalenz, andere Komponente.

5. KANDIDAT 3 (SeatTube): Sitzrohr - KEINE Äquivalenz, Rahmenteil.

6. KANDIDAT 4 (SeatArea): Sitzbereich - KEINE Äquivalenz, Bereichskonzept statt Komponente.

VERGLEICH: Nur Kandidat 1 repräsentiert die gleiche physische Komponente (Hub/Nabe). Alle anderen Kandidaten beziehen sich auf den Sitzbereich des Fahrrads und haben keine Verbindung zu Radnaben. Die technischen Details im Quellkontext (Lager, Achse, Konen) stimmen perfekt mit der Hub-Definition überein."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA5-3-0-041,Shifters - Description of how it is made,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Shifters - Description of how it is made' beschreibt die Konstruktion/Herstellung von Schalthebeln (thumb shifter, index vs friction shifters). Dies ist ein Dokumentationsabschnitt über Schaltkomponenten.

2. KANDIDATEN-ANALYSE:
   - KANDIDAT 0 (Saddle): Sattel - komplett andere Komponente, keine funktionale Beziehung zu Schalthebeln
   - KANDIDAT 1 (Bontrager carbon seatmast cap): Spezifische Sattelstützen-Kappe - keine Beziehung zu Schalthebeln
   - KANDIDAT 2 (SeatPost): Sattelstütze - keine Beziehung zu Schalthebeln
   - KANDIDAT 3 (SeatTube): Sitzrohr des Rahmens - keine Beziehung zu Schalthebeln
   - KANDIDAT 4 (SeatArea): Sitzbereich - keine Beziehung zu Schalthebeln

3. PROBLEM: Alle Kandidaten beziehen sich auf den Sitzbereich (Saddle/SeatPost/SeatTube/SeatArea), während das Quell-Konzept Schalthebel (Shifters) beschreibt. Dies sind völlig unterschiedliche funktionale Bereiche eines Fahrrads.

4. HIERARCHIE: Das Quell-Konzept gehört zur Antriebsgruppe/Schaltung, die Kandidaten zur Sitzgruppe - keine hierarchische Kompatibilität.

5. FAZIT: Keiner der Kandidaten repräsentiert Schalthebel oder deren Herstellungsbeschreibung. Dies ist ein klarer Fall von fehlenden passenden Kandidaten."
http://my-company.com/s1000d/S1000DLIGHTING-AAA-D00-0-0-029,Wiring data - Field description,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Wiring data - Field description' ist eine Metadaten-Beschreibung für Verkabelungsdaten im Kontext von S1000D Beleuchtungssystemen. Es handelt sich um eine dokumentarische/beschreibende Entität, die Feldbeschreibungen für Verkabelungsinformationen enthält.

2. KANDIDAT 0 (Frame): Physische Fahrradkomponente - strukturelles Hauptelement. KEINE funktionale Äquivalenz zu Dokumentationsmetadaten.

3. KANDIDAT 1 (Bike): Gesamtfahrzeug-Konzept. KEINE Beziehung zu Feldbeschreibungen oder Dokumentationsstrukturen.

4. KANDIDAT 2 (CommonPart): Allgemeine Klasse für Fahrradteile. Beschreibt physische Komponenten, nicht Dokumentationsfelder. KEINE funktionale Äquivalenz.

5. KANDIDAT 3 (Problem): Beschreibt Fahrradprobleme/Defekte. Völlig anderer semantischer Bereich als Dokumentationsmetadaten.

6. KANDIDAT 4 (ChainArea): Spezifische physische Fahrradkomponente (Kettenbereich). KEINE Verbindung zu Wiring-Dokumentation.

FAZIT: Das Quell-Konzept ist eine dokumentarische/Meta-Entität aus dem S1000D-Standard (technische Dokumentationsstruktur), während ALLE Kandidaten physische Fahrradkomponenten oder -konzepte beschreiben. Es gibt keine funktionale Äquivalenz zwischen Dokumentationsmetadaten und physischen Objekten. Die Ontologien operieren auf völlig unterschiedlichen Abstraktionsebenen."
http://my-company.com/s1000d/S1000DLIGHTING-AAA-D00-0-0-040,Electrical system - Description of how it is made and its function,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Electrical system - Description of how it is made and its function' im Kontext des Beleuchtungssystems (S1000DLIGHTING). Dies beschreibt das elektrische System speziell für die Beleuchtung eines Fahrrads.

2. KANDIDAT 0 (Bike): Repräsentiert das gesamte Fahrrad als Entität. Dies ist viel zu allgemein - das elektrische System ist ein TEIL des Fahrrads, nicht das Fahrrad selbst. Hierarchisch inkompatibel (Ganzes vs. Teil). KEIN MATCH.

3. KANDIDAT 1 (Battery): Repräsentiert die Batterie als Energiequelle für E-Bikes. Die Batterie ist eine KOMPONENTE des elektrischen Systems, nicht das System selbst. Hierarchisch ist Battery ein Teil des elektrischen Systems, nicht äquivalent dazu. KEIN MATCH.

4. KANDIDAT 2 (Brakes): Repräsentiert das Bremssystem. Dies ist ein völlig anderes funktionales System - mechanisch statt elektrisch. Keine funktionale Äquivalenz. KEIN MATCH.

5. KANDIDAT 3 (FrontDerailleur): Repräsentiert die vordere Schaltung. Dies ist ein mechanisches Antriebskomponente, kein elektrisches System. Keine funktionale Äquivalenz. KEIN MATCH.

6. KANDIDAT 4 (Frame): Repräsentiert den Rahmen als strukturelle Hauptkomponente. Dies ist eine mechanische Struktur, kein elektrisches System. Keine funktionale Äquivalenz. KEIN MATCH.

FAZIT: Keiner der Kandidaten repräsentiert ein 'Electrical System' oder 'Lighting Electrical System'. Die Kandidaten sind entweder zu allgemein (Bike), zu spezifisch (Battery als Komponente), oder funktional völlig unterschiedlich (Brakes, Derailleur, Frame). Ein passendes Konzept würde 'ElectricalSystem' oder 'LightingSystem' heißen und auf gleicher hierarchischer Ebene wie 'Brakes' oder 'Frame' stehen."
