source_uri,source_label,selected_uri,selected_label,confidence,method,reason
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-2-0-412,Rear wheel - Detected fault,,,0.95,llm_rejected,"KEINE funktionale Äquivalenz gefunden. ANALYSE: Das Quell-Konzept 'Rear wheel - Detected fault' ist ein FEHLERZUSTAND/DIAGNOSE-Konzept, das einen erkannten Fehler am Hinterrad beschreibt. Es gehört zur Fehlerdiagnose-Hierarchie (S1000D Fault Isolation). ALLE Kandidaten sind jedoch PHYSISCHE KOMPONENTEN (Räder/Radsets): Kandidat 0 ist die generische Rad-Komponente, Kandidaten 1-4 sind spezifische Rad-Produkte (Bontrager, DT Swiss, Giant, CUBE). FUNDAMENTALER UNTERSCHIED: Quell-Konzept = Fehlerzustand/Diagnose-Information vs. Kandidaten = Physische Bauteile. Dies sind unterschiedliche ontologische Kategorien. Ein Fehlerzustand kann NICHT mit einer physischen Komponente gleichgesetzt werden. Selbst Kandidat 0 'Wheel' beschreibt das physische Rad ('set of pieces, like tire and air chamber'), nicht einen Fehlerzustand. HIERARCHIE-ANALYSE: Quelle ist in Fault-Isolation-Struktur (DA0/2/0/412), Kandidaten in Part-Struktur (CommonPart > CommonPartArea). FAZIT: Keine funktionale Äquivalenz möglich zwischen Diagnose-Konzept und Komponenten-Konzepten."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA0-2-0-520,Rear wheel - Remove procedures,,,0.95,llm_rejected,"Das Quell-Konzept 'Rear wheel - Remove procedures' ist eine PROZEDUR/ANLEITUNG zum Entfernen des Hinterrads, während alle 5 Kandidaten PHYSISCHE KOMPONENTEN eines Fahrrads sind. Funktionale Äquivalenz-Analyse: KANDIDAT 0 (Wheel) - Repräsentiert die physische Komponente 'Rad', nicht den Entfernungsprozess. KANDIDAT 1 (Hub) - Ist nur ein Teil des Rads (Nabe), keine Prozedur. KANDIDAT 2 (Rim) - Ist die Felge, ein Rad-Bestandteil, keine Prozedur. KANDIDAT 3 (Spokes) - Sind Speichen, Verbindungselemente im Rad, keine Prozedur. KANDIDAT 4 (Tire) - Ist der Reifen, ein Rad-Bestandteil, keine Prozedur. Die Quelle beschreibt einen WARTUNGSPROZESS (Remove procedures) mit Handlungsanweisungen ('Push the wheel forwards', 'Turn the wheel', 'lift it away'), während alle Kandidaten STATISCHE OBJEKTE/TEILE sind. Dies ist ein fundamentaler kategorialer Unterschied: Prozess vs. Objekt. Keiner der Kandidaten repräsentiert eine Prozedur, Anleitung oder Wartungsaktivität. Ein Match würde eine Ziel-Entität wie 'Wheel Removal Procedure' oder 'Rear Wheel Maintenance' erfordern."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA1-0-0-041,Brake system - Description of how it is made,,,0.95,llm_rejected,"KEINE funktionale Äquivalenz gefunden. ANALYSE: Das Quell-Konzept 'Brake system - Description of how it is made' ist eine GENERISCHE BESCHREIBUNG des gesamten Bremssystems auf konzeptioneller Ebene (Hierarchie: AAA > DA1 > 0 > 0 > 041). Der Text beschreibt allgemeine Wartung und erwähnt 'nine different types of brake systems'. ALLE 5 Kandidaten sind SPEZIFISCHE BREMSENMODELLE (konkrete Produkte): Kandidat 0: 'Hydraulic Disc' - Bremsentyp, nicht System-Beschreibung. Kandidat 1: 'Tektro TK-B177' - Spezifisches Felgenbremsen-Modell. Kandidat 2: 'Tektro C550' - Spezifisches mechanisches Scheibenbremsen-Modell. Kandidat 3: 'Tektro TK-B178' - Spezifisches Felgenbremsen-Modell. Kandidat 4: 'Campagnolo Record' - Spezifisches hydraulisches Scheibenbremsen-Modell. HIERARCHIE-KONFLIKT: Quelle ist auf System-Ebene (beschreibt das Konzept), Kandidaten sind auf Produkt-Ebene (konkrete Implementierungen). Dies ist ein Parent-Child Verhältnis: Das Bremssystem (Quelle) ENTHÄLT verschiedene Bremsentypen (Kandidaten), aber IST NICHT gleich einem spezifischen Bremsenmodell. FEHLENDER KANDIDAT: Ein passender Match wäre 'Brake System' oder 'Brakes' auf der CommonPart-Ebene, nicht die spezifischen Modelle darunter."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA1-0-0-341,Brake system - Manual test,,,0.95,llm_rejected,"Das Quell-Konzept 'Brake system - Manual test' ist eine TESTPROZEDUR/PRÜFANWEISUNG, nicht eine physische Komponente. Es beschreibt einen manuellen Test des Bremssystems (Fahrrad schieben, Bremsen betätigen, Blockieren prüfen). KEINER der Kandidaten passt, weil: (1) Kandidat 0 'Brakes' ist die generische Komponente/das System selbst, nicht der Test davon. (2) Kandidaten 1-4 sind spezifische Bremsmodelle (Promax, Tektro, TRP) - physische Produkte, keine Testverfahren. Die funktionale Äquivalenz fehlt komplett: Quell-Konzept = Prozess/Aktivität (Test), Kandidaten = Objekte (Komponenten). Dies ist ein kategorialer Unterschied. Ein korrekter Match müsste ein Konzept wie 'Brake Test Procedure' oder 'Manual Brake Inspection' sein. Die hierarchische Ebene ist ebenfalls inkompatibel: Das Quell-Konzept gehört zu Wartungs-/Testprozessen, die Kandidaten zu physischen Komponenten."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA1-1-0-251,Brake pads - Clean with rubbing alcohol,,,0.95,llm_rejected,"ANALYSE DER KANDIDATEN:

QUELL-KONZEPT: 'Brake pads - Clean with rubbing alcohol' ist eine WARTUNGSPROZEDUR für Bremsbeläge, keine Komponente selbst. Hierarchie zeigt es ist ein Arbeitsschritt (DA1 > 1 > 0 > 251) innerhalb einer Wartungsanleitung.

KANDIDAT 0-3 (Promax/Tektro Bremsen): Diese sind KOMPLETTE BREMSSYSTEME (mechanische Scheibenbremsen bzw. Felgenbremsen), keine Bremsbeläge. Funktionale Äquivalenz: NEIN - Ein Bremssystem ≠ Bremsbeläge ≠ Wartungsprozedur. Hierarchie: CommonPart > Brakes zeigt Produktebene, nicht Wartungsebene.

KANDIDAT 4 (Lenkergriff): Völlig andere Komponente (HandlebarGrip), keine Beziehung zu Bremsen oder Bremsbelägen. Funktionale Äquivalenz: NEIN.

KERNPROBLEM: Das Quell-Konzept ist eine PROZEDUR/ARBEITSANWEISUNG ('Clean with rubbing alcohol'), während alle Kandidaten PHYSISCHE KOMPONENTEN sind. Selbst wenn ein Kandidat 'Brake pads' als Komponente wäre, würde er nicht zur Wartungsprozedur passen.

Zusätzlich: Keiner der Kandidaten repräsentiert Bremsbeläge als eigenständige Komponente - sie sind alle komplette Bremssysteme oder unrelated parts.

FAZIT: Keine funktionale Äquivalenz bei irgendeinem Kandidaten. Konzepttyp-Mismatch (Prozedur vs. Komponente) + fehlende Bremsbelag-Entität."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-0-0-041,Steering - Description of how it is made,,,0.95,llm_rejected,"Detaillierte Analyse aller Kandidaten:

QUELL-KONZEPT: 'Steering - Description of how it is made' beschreibt das Lenksystem eines Fahrrads, bestehend aus Lenker (handlebar), Steuersatz (headset) und Vorbau (stem). Dies ist ein funktionales System zur Richtungssteuerung.

KANDIDAT 0 (ChainStay): Teil des Rahmens, der parallel zur Kette verläuft. KEINE funktionale Äquivalenz - hat nichts mit Lenkung zu tun.

KANDIDAT 1 (Frame): Hauptkomponente des Fahrrads mit Rahmenrohren. KEINE funktionale Äquivalenz - der Rahmen ist die strukturelle Basis, nicht das Lenksystem. Das Lenksystem wird AM Rahmen montiert, ist aber nicht der Rahmen selbst.

KANDIDAT 2 (ChainArea): Struktureller Teil mit Kette und vorderem Umwerfer. KEINE funktionale Äquivalenz - bezieht sich auf Antriebskomponenten, nicht auf Lenkung.

KANDIDAT 3 (FrontDerailleur): Vorderer Umwerfer für Kettenschaltung. KEINE funktionale Äquivalenz - ist Teil des Schaltsystems, nicht des Lenksystems.

KANDIDAT 4 (RearDerailleur): Hinterer Umwerfer für Kettenschaltung. KEINE funktionale Äquivalenz - ist Teil des Schaltsystems, nicht des Lenksystems.

FAZIT: Alle Kandidaten beziehen sich auf völlig andere Fahrradkomponenten (Rahmen, Antrieb, Schaltung). KEINER repräsentiert das Lenksystem (Handlebar/Headset/Stem). Das Quell-Konzept beschreibt ein spezifisches funktionales System zur Richtungssteuerung, während alle Kandidaten entweder strukturelle Rahmenteile oder Antriebskomponenten sind. NULL ist die einzig korrekte Antwort."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-1-0-520,Stem - Remove procedures,,,0.95,llm_rejected,"Das Quell-Konzept 'Stem - Remove procedures' ist eine PROZEDUR zum Entfernen des Vorbaus (Stem), nicht eine Fahrradkomponente selbst. Alle 5 Kandidaten sind strukturelle Fahrradkomponenten (ChainArea, Frame, ChainStay, FrontDerailleur, RearDerailleur), keine Prozeduren. Funktionale Äquivalenz ist nicht gegeben:

- KANDIDAT 0 (ChainArea): Struktureller Bereich mit Kette und Umwerfer - keine Verbindung zum Vorbau oder Entfernungsprozedur
- KANDIDAT 1 (Frame): Hauptrahmen des Fahrrads - strukturelle Komponente, keine Prozedur
- KANDIDAT 2 (ChainStay): Rahmenrohr parallel zur Kette - völlig anderer Bereich als Vorbau/Lenker
- KANDIDAT 3 (FrontDerailleur): Umwerfer-Komponente - keine Beziehung zu Vorbau-Entfernung
- KANDIDAT 4 (RearDerailleur): Hinterer Umwerfer - keine Beziehung zu Vorbau-Entfernung

Das Quell-Konzept beschreibt eine Wartungsprozedur (Remove procedures) für den Vorbau (Stem), während alle Kandidaten physische Komponenten sind. Es fehlt ein Kandidat, der entweder 'Stem' als Komponente oder 'Stem removal procedure' als Prozess repräsentiert. Keine funktionale Äquivalenz vorhanden."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-1-0-720,Stem - Install procedures,,,0.95,llm_rejected,"Das Quell-Konzept 'Stem - Install procedures' beschreibt eine Installationsprozedur für den Vorbau (Stem) eines Fahrrads - die Verbindung zwischen Lenker und Gabelschaft. Keiner der 5 Kandidaten repräsentiert den Vorbau oder dessen Installation: KANDIDAT 0 (Frame) ist der Hauptrahmen, KANDIDAT 1 (ChainArea) ist der Kettenbereich, KANDIDAT 2 (FrontDerailleur) ist die vordere Schaltung, KANDIDAT 3 (ChainStay) ist das Kettenstreben-Rohr, KANDIDAT 4 (RearDerailleur) ist die hintere Schaltung. Alle Kandidaten beziehen sich auf völlig andere Fahrradkomponenten (Rahmen, Kette, Schaltung) und haben keine funktionale Äquivalenz zum Vorbau. Der Vorbau ist eine Lenkungskomponente, die in der Ziel-Ontologie nicht vertreten ist. Die niedrigen aggregierten Scores (0.011-0.016) bestätigen die fehlende semantische Nähe."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-2-0-520,Handlebar - Remove procedures,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Handlebar - Remove procedures' ist eine PROZEDUR zum Entfernen des Lenkers (Handlebar). Der Kontext beschreibt Wartungsschritte (Griffe entfernen, Schrauben lösen). Dies ist ein PROZEDURALES Konzept, kein KOMPONENTEN-Konzept.

2. KANDIDATEN-ANALYSE:
- KANDIDAT 0 (Crank): Komponente für Pedalantrieb - KEINE funktionale Äquivalenz zu Lenker-Entfernungsprozedur
- KANDIDAT 1 (Frame): Rahmen als Hauptkomponente - KEINE Beziehung zu Lenker oder dessen Wartung
- KANDIDAT 2 (ChainStay): Rahmenrohr für Kettenführung - KEINE Beziehung zu Lenker
- KANDIDAT 3 (FrontDerailleur): Schaltwerk vorne - KEINE Beziehung zu Lenker
- KANDIDAT 4 (RearDerailleur): Schaltwerk hinten - KEINE Beziehung zu Lenker

3. KERNPROBLEM: Alle Kandidaten sind PHYSISCHE KOMPONENTEN (CommonPart), während die Quelle eine WARTUNGSPROZEDUR ist. Keiner der Kandidaten repräsentiert:
- Den Lenker (Handlebar) selbst
- Eine Prozedur oder Wartungsanweisung
- Irgendetwas mit Lenkung/Steuerung zu tun

4. HIERARCHIE-INKOMPATIBILITÄT: Quelle ist unter 'Remove procedures', Kandidaten sind unter 'CommonPart' - fundamental verschiedene Konzepttypen.

FAZIT: NULL - Kein Kandidat zeigt auch nur ansatzweise funktionale Äquivalenz zur Lenker-Entfernungsprozedur."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-2-0-720,Handlebar - Install procedures,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Handlebar - Install procedures' ist eine PROZEDUR/ANLEITUNG zur Installation des Lenkers (Handlebar). Der Kontext beschreibt Installationsschritte: Ausrichtung im Stem, Festziehen der Klemmschraube, Sicherstellung dass Griffe trocken und fest sind.

2. KANDIDATEN-ANALYSE:

KANDIDAT 0 (ChainStay): Strukturelles Rahmenteil, das Bottom Bracket mit hinteren Ausfallenden verbindet. KEINE funktionale Äquivalenz - völlig andere Komponente.

KANDIDAT 1 (Frame): Hauptkomponente des Fahrrads mit verschiedenen Rohren. KEINE Äquivalenz - Frame ist übergeordnetes System, nicht der Lenker.

KANDIDAT 2 (Crank): Antriebskomponente für Pedale. KEINE Äquivalenz - völlig anderes Subsystem (Antrieb vs. Lenkung).

KANDIDAT 3 (FrontDerailleur): Schaltwerk für vordere Kettenblätter. KEINE Äquivalenz - gehört zum Antriebssystem, nicht zur Lenkung.

KANDIDAT 4 (ChainArea): Strukturbereich mit Kette und Umwerfer. KEINE Äquivalenz - Antriebsbereich, nicht Lenkungskomponente.

3. KRITISCHES PROBLEM: KEINER der Kandidaten repräsentiert einen Lenker (Handlebar) oder Lenker-Installationsprozedur. Alle Kandidaten sind entweder Rahmenteile (0,1,4) oder Antriebskomponenten (2,3). Die Quelle beschreibt eine Lenkungskomponente und deren Installation.

4. HIERARCHISCHE INKOMPATIBILITÄT: Die Quelle ist aus dem Lenkungssystem, alle Kandidaten sind aus Frame- oder Antriebssystemen.

FAZIT: Keine funktionale Äquivalenz vorhanden. NULL ist die einzig korrekte Antwort."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-3-0-041,Headset - Description of how it is made,,,0.95,llm_rejected,"Detaillierte Analyse aller Kandidaten:

QUELL-KONZEPT: Headset - Ein Lagersystem am Steuerkopf (head tube), das aus zwei Lagern besteht und dem Gabelschaft (fork) ermöglicht, sich zu drehen für die Lenkung. Besteht aus Lagerringen (bearing races) im Steuerkopf und am Gabelschaft.

KANDIDAT 0 (ChainArea): Struktureller Bereich mit Kette und vorderem Schaltwerk. KEINE funktionale Äquivalenz - völlig anderer Bereich des Fahrrads (Antriebsstrang vs. Lenksystem).

KANDIDAT 1 (Crank): Kurbel für Pedalbewegung zu Rotation. KEINE Äquivalenz - gehört zum Antriebssystem, nicht zum Lenksystem.

KANDIDAT 2 (ChainStay): Rahmenrohr parallel zur Kette. KEINE Äquivalenz - Rahmenkomponente, keine Lagerkomponente.

KANDIDAT 3 (RearDerailleur): Hinteres Schaltwerk für Kettenführung. KEINE Äquivalenz - Schaltkomponente, nicht Lenkungslager.

KANDIDAT 4 (FrontDerailleur): Vorderes Schaltwerk für Kettenführung. KEINE Äquivalenz - Schaltkomponente, nicht Lenkungslager.

FAZIT: Alle 5 Kandidaten gehören zum Antriebsstrang/Rahmen-Bereich. Das Headset ist jedoch eine Lenkungskomponente (Lagersystem am Steuerkopf). Es gibt keine funktionale Übereinstimmung mit irgendeinem Kandidaten. Ein korrekter Match würde ein Konzept wie 'Headset' oder 'SteeringBearing' in der Ziel-Ontologie sein."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-3-0-520,Headset - Remove procedures,,,0.95,llm_rejected,"Das Quell-Konzept 'Headset - Remove procedures' beschreibt eine Wartungsprozedur zum Entfernen des Steuersatzes (Headset), der die Verbindung zwischen Gabelschaft und Rahmen ermöglicht. Die Prozedur umfasst das Entfernen von Spacern, Bremskabelhalterungen, Staubdichtungen und Lagerschalen. KEINER der 5 Kandidaten repräsentiert funktional das Headset oder dessen Wartungsprozeduren: KANDIDAT 0 (ChainArea) bezieht sich auf den Kettenbereich mit Kette und vorderem Schaltwerk - völlig andere Komponente und Funktion. KANDIDAT 1 (ChainStay) ist ein Rahmenrohr, das parallel zur Kette verläuft - strukturelles Element, nicht das Steuerlager. KANDIDAT 2 (Frame) ist der Hauptrahmen - zu allgemein und umfasst nicht das Headset-System. KANDIDAT 3 (FrontDerailleur) ist das vordere Schaltwerk für die Kette - komplett andere Funktion als das Lenklager. KANDIDAT 4 (RearDerailleur) ist das hintere Schaltwerk - ebenfalls keine Beziehung zum Steuersatz. Das Headset ist eine spezifische Lagerkomponente im Steuerrohr, die die Lenkung ermöglicht. Keiner der Kandidaten repräsentiert Lenkungskomponenten oder deren Wartung. Alle Kandidaten beziehen sich auf Antriebskomponenten (Kette, Schaltwerk) oder strukturelle Rahmenteile."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA2-3-0-720,Headset - Install procedures,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Headset - Install procedures' ist eine PROZEDUR/ANLEITUNG zur Installation des Steuersatzes (Headset), nicht das Bauteil selbst. Hierarchie: S1000DBIKE > AAA > DA2 > 3 > 0 > 720. Kontext zeigt Installation am Rahmen und Lenkrohr.

2. KANDIDAT 0 (ChainArea): Struktureller Bereich mit Kette und vorderem Schaltwerk. KEINE funktionale Äquivalenz - völlig anderer Bereich des Fahrrads (Antriebsstrang vs. Lenkung).

3. KANDIDAT 1 (ChainStay): Rahmenrohr parallel zur Kette. KEINE Äquivalenz - Teil des Rahmens im Antriebsbereich, nicht im Lenkbereich.

4. KANDIDAT 2 (FrontDerailleur): Vorderes Schaltwerk für Kettenführung. KEINE Äquivalenz - Antriebskomponente, nicht Lenkungskomponente.

5. KANDIDAT 3 (RearDerailleur): Hinteres Schaltwerk. KEINE Äquivalenz - ebenfalls Antriebskomponente.

6. KANDIDAT 4 (Shimano Ultegra Chainring): Spezifisches Kettenblatt. KEINE Äquivalenz - Antriebskomponente.

KRITISCHE PROBLEME:
- Alle Kandidaten sind BAUTEILE aus dem Antriebsstrang-Bereich
- Das Quell-Konzept ist eine INSTALLATIONS-PROZEDUR für den Steuersatz (Lenkungsbereich)
- Kategorie-Mismatch: Prozedur vs. Komponente
- Funktionsbereich-Mismatch: Lenkung vs. Antrieb
- Kein Kandidat repräsentiert Headset oder Installations-Prozeduren

FAZIT: NULL - Keiner der Kandidaten ist funktional äquivalent oder auch nur im gleichen Funktionsbereich des Fahrrads."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA3-0-0-041,Frame - Description of how it is made,http://purl.org/ontology/bikeo#Frame,Frame,0.95,llm_reranking,"KANDIDAT 0 ist der klare Match. Analyse:

1. FUNKTIONALE ÄQUIVALENZ:
- Quelle: 'Frame' als 'skeleton, primary part' mit Struktur aus Rohren (tubes) verschiedener Materialien
- Kandidat 0: 'Frame' als 'main component' mit expliziter Erwähnung von tubes (chain stay, top, down, seat tubes)
- EXAKTE funktionale Übereinstimmung: Beide beschreiben den Rahmen als Hauptstruktur mit Rohrkomponenten

2. HIERARCHISCHE KOMPATIBILITÄT:
- Quelle: Auf oberster Ebene der Fahrradstruktur (nach DMC-Codes)
- Kandidat 0: CommonPart > CommonPartArea > Frame - korrekte hierarchische Einordnung als Hauptkomponente
- Kandidaten 1-2: Sind TEILE des Frames (ChainStay, HeadTube) - hierarchisch UNTER Frame, daher keine Matches
- Kandidat 3: FrontSet ist eine AREA/Region, nicht der Frame selbst
- Kandidat 4: Spezifisches Schaltwerk - völlig andere Komponente

3. TECHNISCHE DETAILS:
- Beide erwähnen Materialvielfalt und Rohrkonstruktion
- Beide definieren Frame als tragende Hauptstruktur
- Kandidat 0 listet sogar die gleichen Rohrtypen wie in der Quelle beschrieben

4. AUSSCHLUSSGRÜNDE für andere:
- Kandidaten 1-2: Teil-Ganzes-Beziehung (Rohre sind TEIL des Frames)
- Kandidat 3: Regionale Gruppierung, nicht die Komponente selbst
- Kandidat 4: Komplett andere Komponente (Schaltung)

Kandidat 0 ist der einzige, der das GLEICHE Konzept auf gleicher hierarchischer Ebene repräsentiert."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA3-1-0-411,Horn - Isolated fault,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Horn - Isolated fault' ist ein Fehlerdiagnose-Konzept aus S1000D (Hierarchie: AAA > DA3 > 1 > 0 > 411), das einen isolierten Fehler am Horn/Hupe beschreibt. Dies ist ein diagnostisches/Wartungskonzept, kein physisches Bauteil.

2. KANDIDAT 0-1, 3: 'Alpha Platinum Aluminum', 'Canyon Grizl AL', 'Canyon Grail:ON CF' - Alle sind spezifische Rahmenmodelle (Frame). Keine funktionale Äquivalenz zu einem Fehlerdiagnose-Konzept für ein Horn. Hierarchie: CommonPart > CommonPartArea > Frame - völlig andere Domäne.

3. KANDIDAT 2: 'ChainStay' - Ein physisches Rahmenteil (Kettenstrebe). Keine Beziehung zu Horn oder Fehlerdiagnose. Hierarchie: CommonPart > ChainStay - physisches Bauteil, nicht diagnostisch.

4. KANDIDAT 4: 'HeadTube' - Ein physisches Rahmenteil (Steuerrohr). Keine Beziehung zu Horn oder Fehlerdiagnose. Hierarchie: CommonPart > HeadTube - physisches Bauteil, nicht diagnostisch.

FAZIT: Das Quellkonzept ist ein diagnostisches Fehlerkonzept für ein elektrisches/akustisches Bauteil (Horn). Alle Kandidaten sind physische Rahmenkomponenten ohne jegliche funktionale, semantische oder hierarchische Äquivalenz. Keiner der Kandidaten repräsentiert Fehlerdiagnose, Horn-Komponenten oder elektrische Systeme."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA3-1-0-921,Horn - Remove and install a new item,,,0.95,llm_rejected,"Keine funktionale Äquivalenz gefunden. QUELLE: 'Horn - Remove and install a new item' ist eine PROZEDUR/WARTUNGSANWEISUNG für das Entfernen und Installieren einer Fahrradhupe. KANDIDATEN: Alle 5 Kandidaten sind PHYSISCHE KOMPONENTEN (HeadTube, ChainStay sind Rahmenteile; Canyon-Modelle sind komplette Rahmen). Hierarchische Analyse: Quelle ist unter 'AAA > DA3 > 1 > 0 > 921' (vermutlich Wartungsprozedur-Hierarchie), während Kandidaten unter 'CommonPart' (physische Teile) sind. Funktionale Prüfung: Eine Wartungsanweisung kann nicht mit einer physischen Komponente gleichgesetzt werden - sie beschreiben fundamental unterschiedliche Konzepttypen (Prozess vs. Objekt). Keiner der Kandidaten repräsentiert eine Hupe oder eine Wartungsprozedur. Die Quelle beschreibt WIE man etwas tut, die Kandidaten beschreiben WAS etwas ist. Dies ist ein klarer kategorialer Mismatch."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA4-0-0-041,Drivetrain - Description of how it is made,,,0.95,llm_rejected,"Keine funktionale Äquivalenz gefunden. ANALYSE: Quell-Konzept 'Drivetrain' ist ein komplettes Antriebssystem (Kette, Kettenblätter, Pedale, Sattel) auf hoher Systemebene. KANDIDATEN-ANALYSE: (0) HandlebarGrip - Lenkergriff, gehört zum Lenksystem, NICHT zum Antrieb. (1) ChainRivet - Werkzeug/Befestigungselement, nur ein kleines Detail, kein System. (2) FrontSet - Vorderer Bereich (Gabel, Bremse, Lenker), komplett anderes Subsystem. (3+4) Bontrager Griffe - Spezifische Lenkergriff-Produkte, keine Antriebskomponenten. HIERARCHIE-PROBLEM: Alle Kandidaten sind entweder Werkzeuge, Lenkkomponenten oder vordere Bereiche. Keiner repräsentiert das Antriebssystem (Drivetrain/Powertrain). FEHLENDER MATCH: Erwarteter Kandidat wäre 'Drivetrain', 'Powertrain' oder 'DriveSystem' auf gleicher Systemebene. Die vorhandenen Kandidaten sind funktional völlig unterschiedlich."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA4-1-0-241,Chain - Oil,,,0.95,llm_rejected,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Chain - Oil' ist ein SCHMIERMITTEL/PFLEGEPRODUKT für Fahrradketten, kein mechanisches Bauteil. Der Kontext beschreibt Sicherheitshinweise für 'Dry Lube' und 'Wet Lube' - beides sind Kettenöle/Schmierstoffe.

2. KANDIDAT 0 (FrontSet): Mechanische Baugruppe (Vorderbereich des Fahrrads). KEINE funktionale Äquivalenz - völlig andere Kategorie.

3. KANDIDAT 1 (Chain): Mechanisches Bauteil (die Kette selbst). KEINE Äquivalenz - 'Chain - Oil' ist das SCHMIERMITTEL FÜR die Kette, nicht die Kette selbst. Hierarchie: CommonPart > Chain vs. erwartete Hierarchie wäre eher Consumable/Lubricant.

4. KANDIDAT 2 (ChainRivet): Werkzeug/Befestigungselement. KEINE Äquivalenz - ein Niet ist ein mechanisches Verbindungselement, kein Schmierstoff.

5. KANDIDAT 3 (HandlebarGrip): Lenkergriff. KEINE Äquivalenz - völlig anderes Bauteil, keine Beziehung zu Kettenöl.

6. KANDIDAT 4 (ChainLink): Werkzeug/Kettenglied. KEINE Äquivalenz - ein Kettenglied ist ein mechanisches Teil, kein Schmiermittel.

FAZIT: Alle Kandidaten sind mechanische Bauteile oder Werkzeuge. KEINER repräsentiert ein Schmiermittel/Pflegeprodukt. Das Quell-Konzept 'Chain - Oil' gehört in eine Kategorie wie 'Consumables', 'Lubricants' oder 'MaintenanceProducts', die in den Kandidaten nicht vorhanden ist. NULL ist die einzig korrekte Antwort."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA4-1-0-251,Chain - Clean with chain cleaning fluid,http://purl.org/ontology/bikeo#Chain,Chain,0.92,llm_reranking,"Schritt-für-Schritt Analyse:

1. QUELL-KONZEPT: 'Chain - Clean with chain cleaning fluid' ist eine Wartungsanweisung für die Fahrradkette. Der Kontext zeigt, dass es um die physische Kette (Chain) geht, die gereinigt werden soll.

2. KANDIDAT 0 (Chain): 
   - Hierarchie: CommonPart > Chain
   - Definition: 'series of (usually metal) rings or links fitted into one another'
   - MATCH: Dies ist die Fahrradkette selbst - das Objekt, auf das sich die Wartungsanweisung bezieht
   - Funktionale Äquivalenz: JA - beide repräsentieren die gleiche physische Komponente

3. KANDIDAT 1 (ChainRivet):
   - Hierarchie: Tool > ChainRivet
   - Dies ist ein WERKZEUG (Niet/Pin), kein Teil der Kette selbst
   - Funktionale Äquivalenz: NEIN - Teil vs. Befestigungselement

4. KANDIDAT 2 (ChainLink):
   - Hierarchie: Tool > ChainLink
   - Dies ist ein einzelnes Kettenglied, nicht die gesamte Kette
   - Funktionale Äquivalenz: NEIN - Teil-Ganzes-Beziehung (Link ist Teil von Chain)

5. KANDIDAT 3 & 4 (HandlebarGrip):
   - Völlig andere Komponente (Lenkergriff)
   - Funktionale Äquivalenz: NEIN - komplett unterschiedliche Fahrradteile

FAZIT: Kandidat 0 'Chain' ist der einzige funktional äquivalente Match. Die Wartungsanweisung bezieht sich auf die Kette als Ganzes, nicht auf Einzelteile oder Werkzeuge."
http://my-company.com/s1000d/S1000DBIKE-AAA-DA4-1-0-414,Drive train - Correlated fault,,,0.95,llm_rejected,"Keine funktionale Äquivalenz gefunden. ANALYSE: Quell-Konzept 'Drive train - Correlated fault' ist ein Fehlercode/Diagnosekonzept aus dem S1000D Fault Isolation System (AAA > DA4 > 1 > 0 > 414), das korrelierte Fehler im Antriebsstrang beschreibt. ALLE Kandidaten (0-4) sind physische Fahrradkomponenten (HandlebarGrip und spezifische Lenkergriff-Modelle wie Bontrager Elite, HollowGram SAVE). Fundamentale Kategorie-Inkompatibilität: Diagnose/Fehlerkonzept vs. physische Komponente. Hierarchische Analyse: Quelle ist in Fault-Isolation-Struktur (DA4 = Fault Isolation), Kandidaten sind in CommonPart-Hierarchie. Kein Kandidat repräsentiert Fehlerdiagnose, Korrelation oder Antriebsstrang-Fehler. Selbst wenn ein 'Drivetrain'-Konzept existierte, wäre es nicht äquivalent zu einem Fehlercode. Alle Kandidaten beziehen sich auf Lenkung/Griffe, nicht auf Antrieb."
